Date,Component,Forecast_Units_Sold,Forecast_Unit_Buy_Price,Forecast_Unit_Warehouse_Price,Forecast_Unit_Sell_Price,Safety_Stock,ROP
2025-01-01,Connector,52.89756774902344,0.7559614777565002,0.08639272302389145,1.643207311630249,8.163326597213745,109.38554797172546
2025-02-01,Connector,49.87446594238281,0.7267505526542664,0.08227416127920151,1.5536364316940308,8.163326597213745,109.38554797172546
2025-03-01,Connector,47.56761932373047,0.7192933559417725,0.0801353007555008,1.413788080215454,8.163326597213745,109.38554797172546
2025-04-01,Connector,47.02861022949219,0.7197393774986267,0.07714260369539261,1.4255443811416626,8.163326597213745,109.38554797172546
2025-05-01,Connector,48.83857345581055,0.7186786532402039,0.07660999894142151,1.455995798110962,8.163326597213745,109.38554797172546
2025-06-01,Connector,51.04702377319336,0.730836033821106,0.07668600976467133,1.5566799640655518,8.163326597213745,109.38554797172546
2025-07-01,Connector,51.640262603759766,0.760401725769043,0.07575111091136932,1.7383500337600708,8.163326597213745,109.38554797172546
2025-08-01,Connector,52.25310134887695,0.8044897317886353,0.07709965109825134,1.8195830583572388,8.163326597213745,109.38554797172546
2025-09-01,Connector,54.35277557373047,0.8285316228866577,0.07730629295110703,1.794684648513794,8.163326597213745,109.38554797172546
2026-01-01,Connector,33.315189361572266,0.769068717956543,0.08589998632669449,1.7113382816314697,0.0,66.63037872314453
2026-02-01,Connector,33.315189361572266,0.7451266050338745,0.08656969666481018,1.6552207469940186,0.0,66.63037872314453
2026-03-01,Connector,33.315189361572266,0.7332601547241211,0.08492561429738998,1.55575430393219,0.0,66.63037872314453
2026-04-01,Connector,33.315189361572266,0.7304636240005493,0.08006396889686584,1.5311181545257568,0.0,66.63037872314453
2026-05-01,Connector,33.315189361572266,0.7311164736747742,0.07751332223415375,1.6131871938705444,0.0,66.63037872314453
2026-06-01,Connector,33.315189361572266,0.739377498626709,0.07608509063720703,1.6305738687515259,0.0,66.63037872314453
2026-07-01,Connector,33.315189361572266,0.7449823021888733,0.07518144696950912,1.6466724872589111,0.0,66.63037872314453
2026-08-01,Connector,33.315189361572266,0.7383087277412415,0.0761302188038826,1.6367267370224,0.0,66.63037872314453
2026-09-01,Connector,33.315189361572266,0.7548768520355225,0.07951496541500092,1.7074296474456787,0.0,66.63037872314453
2026-10-01,Connector,33.315189361572266,0.7742756009101868,0.08541857451200485,1.7706069946289062,0.0,66.63037872314453
2026-11-01,Connector,33.315189361572266,0.7801602482795715,0.08574672043323517,1.759645938873291,0.0,66.63037872314453
2026-12-01,Connector,33.315189361572266,0.7748376727104187,0.08481454849243164,1.6931679248809814,0.0,66.63037872314453
