Date,Component,Forecast_Units_Sold,Forecast_Unit_Buy_Price,Forecast_Unit_Warehouse_Price,Forecast_Unit_Sell_Price,Safety_Stock,ROP
2025-01-01,Inductor,19.20714569091797,0.29886966943740845,0.03201924264431,0.5295036435127258,1.74412225484848,39.057156312465665
2025-02-01,Inductor,18.859527587890625,0.30402955412864685,0.0319366529583931,0.514891505241394,1.74412225484848,39.057156312465665
2025-03-01,Inductor,18.440998077392578,0.3024165630340576,0.03155618533492088,0.5053699016571045,1.74412225484848,39.057156312465665
2025-04-01,Inductor,18.034395217895508,0.3005053997039795,0.030893467366695404,0.506167471408844,1.74412225484848,39.057156312465665
2025-05-01,Inductor,18.091312408447266,0.29656755924224854,0.03029688075184822,0.5270757079124451,1.74412225484848,39.057156312465665
2025-06-01,Inductor,18.387426376342773,0.2934000790119171,0.029631895944476128,0.5198541283607483,1.74412225484848,39.057156312465665
2025-07-01,Inductor,18.335376739501953,0.2896062731742859,0.02876703068614006,0.5225549340248108,1.74412225484848,39.057156312465665
2025-08-01,Inductor,18.965038299560547,0.291572242975235,0.029070839285850525,0.539565920829773,1.74412225484848,39.057156312465665
2025-09-01,Inductor,19.58743667602539,0.29296043515205383,0.030242474749684334,0.5569703578948975,1.74412225484848,39.057156312465665
2026-01-01,Inductor,10.110636711120605,0.2958196997642517,0.03119830973446369,0.5600659847259521,0.0,20.22127342224121
2026-02-01,Inductor,10.110636711120605,0.29549863934516907,0.030968189239501953,0.5488424301147461,0.0,20.22127342224121
2026-03-01,Inductor,10.110636711120605,0.2924734950065613,0.03015565313398838,0.5390810966491699,0.0,20.22127342224121
2026-04-01,Inductor,10.110636711120605,0.2924610674381256,0.02968527190387249,0.5375577211380005,0.0,20.22127342224121
2026-05-01,Inductor,10.110636711120605,0.29266542196273804,0.030066439881920815,0.5356928110122681,0.0,20.22127342224121
2026-06-01,Inductor,10.110636711120605,0.287583589553833,0.02898424305021763,0.5350704193115234,0.0,20.22127342224121
2026-07-01,Inductor,10.110636711120605,0.2838551104068756,0.02842654101550579,0.5420225858688354,0.0,20.22127342224121
2026-08-01,Inductor,10.110636711120605,0.28056758642196655,0.028099006041884422,0.5481123924255371,0.0,20.22127342224121
2026-09-01,Inductor,10.110636711120605,0.27931898832321167,0.02848515287041664,0.5402615666389465,0.0,20.22127342224121
2026-10-01,Inductor,10.110636711120605,0.2821110188961029,0.02971689961850643,0.535103440284729,0.0,20.22127342224121
2026-11-01,Inductor,10.110636711120605,0.286842942237854,0.03049367666244507,0.5159989595413208,0.0,20.22127342224121
2026-12-01,Inductor,10.110636711120605,0.2915588617324829,0.031039204448461533,0.5011464357376099,0.0,20.22127342224121
